Load time for (selenium)Home screen:37.129second
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10054/jobs/16753/invoices/new/partial | Load Time: 0.294 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10054/jobs/16753/invoices/new/preFinal | Load Time: 0.294 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10054/jobs/16753/invoices/14404/view | Load Time: 0.294 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10054/jobs/16753/invoices/14404/view | Load Time: 0.294 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734211215328E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/new_customer/1/new | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/new_customer/1/new | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/view_v2/property/view | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/jobs/news | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/jobs/16754/details/view | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/jobs/16754/details/view | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/jobs/16754/invoices/view | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/jobs/16754/invoices/new/partial | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/jobs/16754/invoices/new/partial | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/jobs/16754/invoices/new/final | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/jobs/16754/invoices/14405/view | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10055/jobs/16754/invoices/14405/view | Load Time: 1.241 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734211264398E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/new_customer/1/new | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/new_customer/1/new | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/view_v2/property/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/estimate/new | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/estimate/new | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/estimate/5273/estimate_details/survey/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/estimate/5273/estimate_details/price/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/estimate/5273/estimate_details/invoice_schedule/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/estimate/5273/estimate_details/send_to_customer/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/estimate/5273/estimate_details/accept_or_reject/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/jobs/16756/details/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/jobs/16756/invoices/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/jobs/16756/invoices/new/final | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/jobs/16756/invoices/new/final | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/jobs/16756/invoices/14408/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers/customer_list/10056/jobs/16756/invoices/14408/view | Load Time: 0.387 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734211321751E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 1.316 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/reporting_dashboard | Load Time: 1.316 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/reporting/view/sales/sales/viewSummary | Load Time: 1.316 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734211356603E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.244 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/reporting_dashboard | Load Time: 0.244 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/reporting/view/sales/sales/viewSummary | Load Time: 0.244 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734212762427E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 4.032 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 4.032 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.73421277203E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.649 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.649 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.649 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.649 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.649 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734213006096E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 3.777 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 3.777 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734213015579E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.582 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.582 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.582 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.582 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.582 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/147/assets/assets | Load Time: 0.582 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/147/assets/assets | Load Time: 0.582 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734213058909E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 3.409 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 3.409 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734213067287E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.66 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.66 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.66 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.66 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.66 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/148/assets/assets | Load Time: 0.66 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/148/assets/assets | Load Time: 0.66 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734213118381E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 4.071 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 4.071 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734213127896E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.725 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.725 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.725 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.725 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.725 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/149/assets/assets | Load Time: 0.725 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/149/assets/assets | Load Time: 0.725 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734213256199E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 4.021 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 4.021 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734213266365E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.588 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.588 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.588 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.588 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.588 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/150/assets/assets | Load Time: 0.588 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/150/assets/assets | Load Time: 0.588 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734235584928E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 5.175 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 5.175 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734235595676E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.959 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.959 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.959 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.959 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.959 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/151/assets/assets | Load Time: 0.959 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/151/assets/assets | Load Time: 0.959 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734235788019E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 3.991 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 3.991 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734235797672E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.834 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.834 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.834 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.834 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.834 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/152/assets/assets | Load Time: 0.834 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/152/assets/assets | Load Time: 0.834 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734235868289E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 4.711 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 4.711 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.73423587875E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.773 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.773 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.773 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.773 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.773 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/153/assets/assets | Load Time: 0.773 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/153/assets/assets | Load Time: 0.773 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734236149974E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 4.932 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 4.932 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734236160234E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/154/assets/assets | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/154/assets/assets | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/154/job_details/sla | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/154/job_details/sla | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/154/job_details/ppm | Load Time: 0.865 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734236412013E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 4.713 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 4.713 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734236422524E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/155/assets/assets | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/155/assets/assets | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/155/job_details/sla | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/155/job_details/sla | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/155/job_details/ppm | Load Time: 0.875 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.73423720176E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 5.465 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 5.465 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734237216317E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/156/assets/assets | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/156/assets/assets | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/156/job_details/sla | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/156/job_details/sla | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/156/job_details/ppm | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/156/job_details/service_jobs | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/156/job_details/service_jobs | Load Time: 0.806 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.73423729896E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 5.067 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 5.067 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.73423731272E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/157/assets/assets | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/157/assets/assets | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/157/job_details/sla | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/157/job_details/sla | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/157/job_details/ppm | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/157/job_details/service_jobs | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/157/job_details/service_jobs | Load Time: 0.78 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734250316578E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 5.351 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 5.351 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734250327818E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/158/assets/assets | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/158/assets/assets | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/158/job_details/sla | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/158/job_details/sla | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/158/job_details/ppm | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/158/job_details/service_jobs | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/158/job_details/service_jobs | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734250420146E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 4.735 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 4.735 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734250433707E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: 0.91 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/159/assets/assets | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/159/assets/assets | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/159/job_details/sla | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/159/job_details/sla | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/159/job_details/ppm | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/159/job_details/service_jobs | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/159/job_details/service_jobs | Load Time: 0.908 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734250659221E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 4.02 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 4.02 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734250668483E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/161/assets/assets | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/161/assets/assets | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/161/job_details/sla | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/161/job_details/sla | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/161/job_details/ppm | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/161/job_details/service_jobs | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/161/job_details/service_jobs | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/161/job_details/call_outs_and_breakdowns | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/161/job_details/call_outs_and_breakdowns | Load Time: 0.893 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734251265831E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 5.231 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 5.231 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734251279904E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/add_new/basic_details/basic | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/assets/assets | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/assets/assets | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/job_details/sla | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/job_details/sla | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/job_details/ppm | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/job_details/service_jobs | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/job_details/service_jobs | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/job_details/call_outs_and_breakdowns | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/job_details/call_outs_and_breakdowns | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/billable_rates/labour | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/billable_rates/labour | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/billable_rates/pricing_items | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/system_settings/contract_templates/162/billable_rates/pricing_items | Load Time: 0.835 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/ | Load Time: -1.734251572806E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/ | Load Time: 5.127 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: 5.127 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/customers | Load Time: -1.734251583771E9 seconds
(page)Page loaded: https://app.commusoft.co.uk/customers | Load Time: 0.871 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.871 seconds
(page)Frame navigated to: https://app.commusoft.co.uk/settings | Load Time: 0.871 seconds
